cus_id,sex_dit_cd,cus_age,zip_ctp_cd,tco_cus_grd_cd,ivs_icn_cd
875241abf553524268c04fe39ef497b69eb14fb6eb24f3ac87ab1b021f3a0cf9,1,20,28,09,03
958fba430c9a1403d9b35a43eef354ee870d03e05a3d6b441b099baccc26eefd,1,25,45,05,03
b687375ebb1b9ab68a2f01e957d8d222b199b00c101f7bc1c741a22739441ca7,1,25,48,05,-
22704327c8e1fa87a3d0e98a2ae9fd5d6de343e6f3b0709a20a2e5fd34f01ec7,1,25,28,05,-
158289bf44a0dd79b24ac7d2e4a1fe5e62a9eba3c25960369eb5472a3670690e,1,55,45,05,-
a838b76f14ddb131748e07c52cc25a43b09c7bf425ebc1a1b62d3422e9a884d9,2,40,41,_ ,-
b2d0528aa6dffb6f3dc2ef1e1bf2bac546aa786d8deb43b1158c2fc96d85e3b7,2,20,26,04,-
eeb26b649abcda416cc062e7d895e28dd4c4ff370f771fa2404d33773e7b054d,1,30,11,09,04
3ac87a60af9faa77cfc0f2350196800c164176e6b2b1939ca854986b0376c48c,1,65,41,09,04
58665634e65268b5d83e61a93d3de4b9c07c2c100793422d4d712af200cb1b84,1,30,30,05,-
3f1cda537c322091c7036dcf690c9fa185e07690238cd4be9367dbcf96d33f7f,2,00,11,05,02
af5254bf2af00e072c9929bbafd2619905617079ced248f1013aa32d655f5c11,2,35,41,04,02
9f377a22d538e52d7573b30ca205193e13a44cf8550e0f94c3cf49ae6a66f87c,1,00,42,04,05
f367aac6b06f2267153f2d3fe39b43412daac0dcc25f58a07009715500f7fbc9,1,25,28,09,03
86edd374d3ac7d8186a795953403ecd60dd8ed9f7304611752f59946faa90c8c,1,30,11,09,04
84ec873ba0cd0f5d95f07a53a4544d3377ff0dde7ca182caa3270cb985b7bb27,2,45,11,09,04
e766d760728902a04749bf7cf01df4ee00036cd5c33c992c125f32fd8293e04b,2,45,29,05,-
34bea1eaa00d1f58590c5e6eb70a9ecdf9a2387398f29ff4413f068d6857fd83,2,00,41,05,03
d56bc82e581f4ccf945c66e5d5746e43f5b6826c8de799a30e9e2adc44e4c42d,1,35,45,04,-
0ffb482222a8d75969f0f0cafdd2baf205321c44b1e435bea7d8e0143c94cc90,2,45,45,09,02
15ed4665cdfaaa01b63476152323f7de32b4d5908e044491b3b22592cad4d196,1,20,42,09,03
0b65c66b66c317b3207f0b774113bbc7e5eace910be15dfb1878daa2ab2cc7f8,2,30,45,04,03
477e925cd264fe3fbe89fcf37079c3a80a180f652c5f05dde8f81d15dba2be67,2,30,47,09,-
13dd3297d7fcf5421c4bababa0071ed5f84d02ade629bbfc480f19564095ec6c,2,35,11,05,04
1426a55277de01dd1cb3411697d21457d4fd17e75078b5d72cb45084e0bd1bc2,1,40,44,04,02
15055e0df06ee07c4c44c2227deb6f178f98add63100620e5ee67b0eb638d829,1,40,42,04,03
0059fb03a31de0859efe39af9433c8c7b43291db1faad3c08a1388f70b869e8c,1,35,41,09,00
317c4e92cfe6a23fe125e9a2743c832567e948936347d96afda07f9b6155f0fb,1,50,41,04,-
a5e84072f6ce58fb90176668b23dc5b56a8b1ea156ec1a8367a0f924feeb5ce8,2,35,11,04,05
6fc4175ca291362cc3aea8cc20b3a954cce8780e0a3caeea03cc79f2792dd617,1,30,27,05,03
279240910a0d731a34f38f6a41a5d03b58308b33b3256141c83570701ad7bfa3,1,60,11,09,05
213f0829ffe9147979b50e5c81b3a78d4d08b1d6c926b222a50fb2036e0fd95d,1,70,11,04,03
785bbd7247cb6ea5cb0da22e55cbf2147c3fe2fbabc9f6de75a807e250518f06,2,50,31,05,-
b17748de46680b22f8799606b848e89be59d79b778da9a55dfd95bdabf4f2ad8,2,30,28,09,03
ee9fcffa749f14b97efe168b90d2c1e6a7a21f8bb822d2d75fae322f45e03c7c,2,45,27,05,03
f040454fa14a54db2c3bad66d03ab00cd5121457ca5e68188939cc1e1c59e54d,1,35,43,05,-
6f3fbdd2ffa01bab549e97c56781861d6e443e1026470dd2f66decf25d6fa052,1,45,30,09,02
f29d63101161f535e616205cbe14646b4222994040e74f0d01558f435b46df69,1,55,41,03,04
f8ae37bc6676bc75c838f1756e68b6fda857b8fcd9a98d4fedeffa518f532edb,2,35,45,09,02
d8e74db7af29c808ffa7c20f883af6a0f84ee2b147e0534ae80ed27d33b87dc6,1,20,43,05,01
41286d7fc2e47fb2510570bbff5dad398f8b7e88c0d77e018b5bde00e6c5d288,2,45,11,09,-
1cb19a531439dd4091476c0ea005d4bc03afcf4827faccb95dfdf70128844f6c,1,50,44,05,03
7c0815ac3caeb1ff1d7c280b5fafadd0be499c6ab99f99cee74f45bdfac642b4,2,65,41,09,-
065124b8ed59526e2b478c274f588539b97556566a9d21d624006ddec7c3d268,2,25,43,09,02
72e0a68ae4d526b6ed192a7c77f642dd33c29bd9daf07f3eb9d7e0eafb19f5c9,1,50,44,04,04
6e8114fd85af07bdd4d7201b2fb9dba0dbd44aea053ae45f147a0acc519a134c,1,00,41,05,04
59177bb1a5bb49df374ee9a575f2b9d114c54b2b8f23f3941dbdefe8d10bbac3,1,35,11,05,-
9a5c50a8c610c7575e8b88a0d3309856e543cfa86e6dafa0717c60c6527205d8,1,20,48,09,-
70eb5779265644f52149a90c36290fc1909ed6ea284f676f9d8bf630d606662e,2,45,41,09,-
156e57167da659bc8e3616c478bb4970d4ab6fbe65df370204bc790ce1e1b761,2,50,42,04,03
24ebd6ab43ce2ba0c0e7211fb4a058474f5a97e36f88e319dc3a92fb88a94c06,1,25,47,09,-
093a518012d80aced22a1a67c72b3f2e715d7e364780c9a8f9012ef3eac7e7fb,1,30,30,04,-
a33c533e23aff8944441ba4ae74b81b79b7224eae77fa1b7dc2472d9089b2ca3,1,40,41,_ ,03
2f155850644a015e097465381e52810e024327eb587bb90680ba98a8920d46cd,1,00,47,09,04
cf5e58255c1d9978a01eba5e5bec89a095cf9f8574517471fc153c99d5193e06,1,40,43,09,05
36d717688d50c927ef4fd23dff1be4862862b686c4c83b42fdccbffb25f20b1c,2,00,41,09,-
d7797f8e7b8bf51c8aa4cd39c996733a09edee17721da1e1cfdc2e4c709c5e9d,1,50,47,04,03
b2caff43c3230d79eac3433b20b9a5b5834ef6021c02195436ad79b891a42507,2,20,42,05,-
b3e8c17db4fbb6faae33e45e0606584e3097518812edf957d388cf40897540d6,1,45,26,09,-
f428848fe1f3a48a9dbfee5cce548a4b35bab5c638daf37a38b6cff070a45751,1,30,47,05,03
43cbb56f128ea6782467c8616ab849a54daa2e956f12259acca5e5885f5e4e8a,2,45,28,05,04
df9b670293f11ef02e8491d23a5e3b80693cbe9141d6e8ac3c46e679b5049c24,1,20,29,_ ,-
48ee9c3c5a276f7a634ae2985af968116dd7c02af99f1356f138d364fbc369cc,2,40,11,04,05
44bec17beba4b788f2d0abe336eda9976f4556d292b0fa3f50c51ed4212e899b,1,55,36,09,-
73c5ae03cb902bc25143f31e4c4f112d5d9024d028087d7431cbd245e9c92021,2,45,48,04,-
73e75faa964569c9d57c6daaceecdeb4470abb3c9adefe54e26608f6c66c8201,2,50,26,09,-
a64b31942004bf2bf5f999bc0778fd91408bbcf55b7628ec51b6130d3c0eeaeb,1,40,11,09,-
017f36a1984eb1b5485a8016a3afd4ec27a9206052a07bb2c57d44ad340915f5,1,25,48,09,-
a04a0d649ca0455490f3662ae5c846c595e441b9c10d75717298d7736dabfb4e,2,45,41,09,02
3924bdff5c0fca52d847706cddc8ed1c9b504ef43c5af8b0009befb93d1b515b,2,45,41,09,-
77e8bcfc67af045a1b832c18baff675604a15c2a4f680fa939d7ebf40a73a32b,2,25,41,09,02
5785b58409cc8141e2e1ad2d5422d09fc6410a68893bfe30d5337b633a5a0586,1,45,41,04,04
95698710a9de611b7797337fd0d4433a82130a075cd8bda0f766b8e8017e9933,1,25,29,09,02
f099360d73ad7e89eb716669922343ce6a86f021772b84e9e5ff3c76287d1e53,1,40,27,_ ,-
f0840b37b9482799f6f6e79cae154e2bb1d8743dbe26a73d94f9f6260cd23016,2,45,41,09,-
69c0e3a98e0bb7a5cf445673525e93ea05a8aed185f2bd6b88288c79262ec8ac,2,45,48,04,-
8fc2e4c33ad634b53480a548f07bb7b0c23dbf4b58bc15885482d2a9eceb1577,1,35,41,05,03
c1785931111b6372867f6b0c1250c05ac241a6f0b506e062cbf4e30c90e4db96,2,20,28,05,03
40bc05f8593ab24e183af9ddb113895c6948859122fe5971603caa16ad0d4087,1,35,41,09,00
ffccee553ca63b8c3355043ea85d0f0f8479d0f4cb786d2ebc4a9dad70e6545b,2,40,41,04,02
8e31d4a1d2a7b025b20ffc8d6a401c3e6d2949ca7d991545bedea5fa4f6cb450,1,40,41,09,03
6bcec66401acd9140b968d6fd400247e9897dae5961e3181ea57ccae236bb983,1,30,41,09,-
1aeffec0e0673469099cb113143b181c4f5366e787094627bacfe4a703711131,1,45,48,03,03
6614bdb9f90487ffb5ebb2f479a78b77dfc5740756404686c089439f7add315b,2,60,41,04,02
cb06be35d625fa5ecd6a1d45814472981bfddd57de2d5dbccc91cbb1af6ee800,2,55,41,09,-
352690ca6b9919d4fc0b877850ceecd3b3d4b50725d089b9d1f624294cfd3361,1,40,41,09,-
0f823c0c788981d22e74cb72d87378a4004f50e31bc395328497e12cdcdaa7c7,1,45,41,05,-
5988833a519a4d5fe6e4e3dc9ea71160f25f50a1934a579459703cd7825a674f,1,45,41,05,03
cd8830384295bcb73bea2d7d11158ccdb01def3d4d0ce82a83d04596ecab7676,2,60,48,05,-
ae40a5f6d25d7b472bcad4c338de0887a1d02b9d017a8a0ae7f47ff9d2daafba,1,25,31,09,-
42a8133846867f1101fff3866bdcf602f2fcf3ffeaf1862f6b8444c180629ef8,1,55,41,09,-
9d0aff84c73e1d3de2ff999ea740a6a68773b154477b6c9727c0b8ad9e1f7aa8,2,25,11,_ ,-
0babb58f57d0559252948459036b445b4b415b333bac124ea878981ad0e37601,1,30,11,05,02
5ede3279b600a1109164a5d683d2b8f56d3854f7c0daff27515e000f2bf55f53,1,20,47,09,01
bbd88b2fe2361b0fc176fba5aab7b81e0adee0f11a6a127d40068e3422972235,1,40,41,05,-
63721feb4a00e65b9a6a0a4fab9bdc7dd1770432a05307d8c7ceed8d8385033a,2,45,41,05,-
8a91c62e554293a0073a59caebfb450ab3fd41bdbcbf34c12afa37c0856f953c,2,35,41,04,04
60aee7b588d660db17518c39dbaaf61e1dbccfa983c9be3089b1706b0638b6cc,2,20,27,_ ,02
fd1028136a4c93f9a8ea0bc3f3dbc4ddfbfb7921a8e693a1f3c0f3c483540178,1,50,28,05,02
0e11df507e1dada4403796a7f33db6a48ec979ea11c1795324e0638e7b95bdb4,1,50,28,09,02
b67bc9daab07c99aeadfb1a3043b1c320334cb436a3685d2fcec632bfe3789f6,2,40,11,09,02
e7cb0f0b38a5fee4b5fac6974a76eda0a9fefcdfa9e7c703d4cb8a50c485fe1a,1,30,41,05,03
c316f78648dc55ea85a5d4014fca23f0d0884b74dd318c80bae5dbea30aadf65,1,25,11,05,-
24056d05732169e999d991326ea22ccbd7603fb7aca26ef188ca9000d5e37ca0,1,30,48,04,04
07c9ae0fdeea037e79fae43b818e47ce60c7824c857b81866dc18e3ff6668627,1,20,48,09,-
2386a1cec62cb212bfa11307c438bdc7c44361828c0ed4f5bccec73559b620c5,1,45,28,04,03
8a874e52fa348c447b1e5e7e56de98bf5093f8dd9c4a6ec3ba0fd00efce8f8e6,1,30,44,05,02
85178683c6ac18342c8733fd41c0fa3771031bbf258321497676e7ca73d7fb8e,1,25,41,09,02
e6e47f4c67684c862228a1bcbfad5499c23832f053a3083d020d8bd8d28c548a,1,20,11,09,02
da2f871d42c71a7861e46df5eb93822af6f36c19f6f940168e34f4f9d3ffd3fe,1,20,41,04,03
34a13f2f6e310ad71079efa2de301104ca01ea51ff8a2617ed3248479b0651ed,1,55,48,04,-
849a37846eae4aa791a416db9592762163d07bfee346626935a6b5f449212b06,1,30,41,09,02
aca170e569678ade808f5b8b5a074036221d73db2aebb33fe14e2f17d03cccf6,1,35,26,04,-
8578a0656d850fb73d265be2107ee80a27672310b65165d0268b8035c65ee0b2,1,50,47,02,05
18a4ee1d7da7d5bdceac8645b85d45bf02a31fd294b6074c7d8132e168815061,2,40,26,05,-
efb2e3021a8005bb4449846082a670283a72e2731c7749585bde0569ba903edd,1,45,11,05,-
6a86f80b538e80c245a83b0b945a6f2fdd74ade79a0953f428d05a6f9e46bfb4,1,40,45,09,03
9e309ee7b9801750e3231ca3e9ff436b76ad0acd0141af8f857b6e648b63ea5e,1,30,44,09,-
2a2e31f5f805e8ab14c7c29322d1fb0d5b2a2aa98dedfacde58901d6da3d6340,1,25,45,09,03
c84daf8075f3c9b503c12e1142a77c64e2c8c4886c7c53c639da5d5795594b28,1,50,29,04,03
8347dfc4fa3d74937423fed166731417b2a11bf321eea8da8172849b595ba738,1,25,47,09,02
03c5f89ddad573e5be824a853b1650129ba5b4045a52db2949dd9d36f66d6581,1,30,11,_ ,-
994ad6b32659340f131f730b2d8de66ef934176025ee885dde71b5d59c4a3ec2,2,50,29,03,03
8f1f6b53c4a8d74e8404e200128b1d6ff87d52ff20612e36e3621c78033649a9,1,60,43,04,-
7af04a63f6136c9a7db3a67617145ada49cfed96e837f06a8d30b845e851b3c4,1,35,28,05,-
3f0d41627829f815fb8dc1b130962f6c8031fa24a10d92087392f5784df9c13f,2,45,41,05,-
f2ace82d20acbb35a0ba5cb0939b7ee3e25c73f4c523f29d564df8f5d7677961,2,30,44,09,-
2ffbb064039aafb8380822a38db1a0b057d6865e50494420b81f37d4ac46c9f2,1,40,41,05,-
6f194fae15b29fb8962ce5c690742dfb05cdd5b93feb71162a9dc5e1f2bb1614,1,25,41,09,-
1d075dae3f6661c6656b7d9184a5343e45389b2115d43ca822f88e11b97d7b7e,1,30,44,09,-
390ff1dc627a2aa0b276b735e84f95bbb829f07f95e33e6ad34882d528883e3a,2,50,41,05,-
c1e8733ac2d95ce87db79fe4dbf55095fca4eed75a918dc87bf09dd46d3b543c,1,20,41,09,05
01d0d027bfd053a00333605e646803d3fbf960571fe3e64692a90530a87a4a60,1,20,48,05,-
e7639ef76686e65328684278935202338df56e58b7b2097b69bd6f37ddccc7cc,2,30,43,09,02
e65c279b14b68015a5f912eb10c5756ef05265fa177b6fda58cd7b6d4399e020,1,25,41,09,04
0c7ecb3b2b103b46b61d62772fdc449dca457daf25a53a1219fa3a6680e66a47,1,20,27,09,-
721eb4f644908687dc83b398ec8145de5735bdd01749b7e9207ea05081e30434,1,35,30,_ ,02
af4518bc2c85560208d294bf03a0cf77b2a78ef5ef591aa6dfdfd783ce6f89a9,2,45,30,09,-
00cdddddb660b8eeaaa67e9ceed4610e7c3316ddf1f5445332bcb5bda189a444,1,30,44,03,-
a061978e43463490cd0a51dd1a39ee035955ae869a052abadc76cde7c7c2b014,1,25,47,09,-
c46da99b3c7b04d0440692680522b45cf5fbd97b70da9fd4d0d720f48af40d6f,1,40,26,05,-
ad462c6750d903c2de8a1416dcf52efd0aa531168dc560953c2baba857fba028,2,25,48,09,-
15d189913dfc1d020170523353dbabeb498aa15dad0b59d3886ec84d07bf945e,1,45,11,05,-
1364ba46c17fc3779dd89b79ca00d6e6187c0cf79c2d046b4e9475d776dc86d9,1,35,42,04,03
1ed0dca66210723f3757aa95060d948eb773cd8dc601d3cf31f3d96605dde117,2,45,41,05,04
4a766286e2f733f884724fc18c591ad93765dd6e92b646fe2ebadb69e57a1f53,1,50,11,05,-
2428a92f0e48077993dbca6b413716f74cb58fd22bd2628508acfa4273d309ae,1,30,43,09,02
eb2baaf095c70be391b51649184e97d123abd80ca9083b050571559f313fb454,1,30,45,04,-
228aea79b08ecaafbf4ce4385334b742691c5111b7b5dbdfd5e1e2ea6ab3d2a6,1,50,27,04,02
a46f9203560198fd4f7b40815eb3e815d7bf7bce4f9d8acdd9c3a6fb79cbb6af,1,25,41,05,-
d7eb0ddbb242168cdeffdb6b85012d582014374aac1f13f95af0bea2fcf81fe9,2,25,41,09,-
91e3c5c526db9bbb3fdee283c90dc47bc746a4ff75396fe0719362c7ed3a07bc,2,50,30,09,05
288deb695ab71922b9914c2f6a2c1710bbf5968179a8c0aa16ee9b72e5c184d8,2,55,43,05,-
1ab5566cd4358db24677c85f5f738e359b0dd1659b94c7c730a5491d85b03236,1,25,11,09,02
949dcdbd12f9e6b278fb743b9ae0f6510b1cc2ba9c47cb0296ad824d222d8134,1,25,41,03,05
51b32b1ab313fef0913a91a1f373ab58443376122bdcc2889264aae253ca90cf,1,30,41,09,03
c368785609efeff04f7d3b069b048fd343ff876a472ec52fb56cfd8446db4203,1,55,44,09,-
d7feba7c60d90a7b8a1e55cb3ef022a008eccb54c6dc3c73a0db7c73da30768f,1,65,43,03,-
c869fd96ceafc59aba2081b2097f1f6a4a4bdadcaf418272e8e4168fc2e5721b,1,35,48,09,02
0c0fe7fd7a2dbb83e49693c3e2bfec7092cbeb901b10482b1b11986117deab06,1,25,41,09,02
0005485133f45a0074dc4588abe1ae0fb6b3dfebded28be19254f527fab2a97d,1,25,41,05,01
5c715ba72e3c3bf8154139b3fbeef828a7762dee9f07335c73a07a0b6e0cfe3f,1,40,11,04,04
2674eb5bf7fe7fcac9ff58339a42b1028e2dcf247a9fece471fb8247b2f93555,1,30,44,09,03
870ba685e72b9b730493512509d7c4c5d6ec70b118221328e66c62cff10f5aa3,1,50,11,04,-
951cd4a36c0a73fe94592c3d0966c0ada52a6923aed920e18de15df82edf63e5,1,40,31,05,-
688c0af55dac53b90f4f21be87cacc9fac42e85bddbbe4c3c39f81c03c8b0591,1,25,48,09,03
a4f78b98f9fd6ec29a25f16d1a4c592f3e0499d1e9459079ee5be6dfd089a7a0,2,50,11,09,-
0d29b91e86728dc378018d0b1d2820d53f18b97a050033289367f378bcda312d,1,00,27,_ ,-
82111fc0ee1896b23a5d952f0b08a4178c529176214583aed1cecc61d5aa7466,1,00,30,09,-
6ceae0d0c7e23be3fbd40f24f784427e1396cae70f08065315c366a77c890ded,2,50,41,05,-
f75a08d90d71f4e49be888b4f1e7710e302172d68d661d168f81b41ab2b6216e,1,35,26,05,03
1836cbcdfd3fc10c546da62f0b620165bd6c9c09c559b974a91dd94ce846cbc0,1,20,11,09,04
d20405dcf66ae8060ae9e64be1fc81c5f220f1f5617660c3ff4efb4c1fb17503,1,20,41,09,-
b7ea634a638008c43d747ea08999af15cc25572181622a5125d6458579108580,2,50,48,09,-
faa601f59da123ee5143e06611357d6c5bb59a7d54a55d8161a03bd841fe4963,2,45,48,05,02
d2dd9550961d416b4017c5b610408193607670b67be347d762f5a68c44cb31a7,2,40,27,05,-
75ff14e01175e4a1c3a431d6f665e47542453dda3e190a6b9077bb80a905c85a,2,30,41,05,-
f610e46c0eb2a156f7ca92f0af1cb6e2346f97565634fe4028680b08eba7eff8,1,30,28,09,-
f978634b661119fcdd06f0c0db64672604de3c94851c79699d30f001d808f1d2,1,45,41,09,-
4d6dd5edc68cbae84b6b5e9a1f8af734ae27840646cad2d138bb9ae50b712e7f,2,40,41,05,03
2b319c94a4c08d43586b1a751acea3c3782fcb68b4a3e2dbc1a76e25950946d3,2,40,11,09,03
bbc5711bafb6925fe4cbf0082bf798b4597d61782c9769b85ef6117dcd331107,2,35,48,04,04
58aa9d43960f236a47ecec4a48bd9b4c4518d02f9c7928b73e139bd6374e7834,1,45,48,09,04
6b3bc621bed1c3394561a68231e1069e30bbb939218b6c75ca0f6f1dfd13d11c,1,35,11,09,04
3af0e2b3b5ee0a186acaffcb078207ead1dc863a04fe0ba0fcff74665a9ab04c,1,20,27,09,-
1492980a8fac9d2fe886d74e5d20829af614649434f611f199efb1de4907b311,1,35,11,05,02
48020a0c8536c000a1320476b199373d37ce06ad314ea1b6f7ca5a5774f7d82d,1,35,29,05,-
99577bc78c95fc49ac42623666bb47172ff68e8982aa7ff4dcbc5faeb7d65f1f,1,30,28,05,03
937ea593eaf7d3583e89664cdfa70e771749cadd0e6fc4c915b32ec0352959a8,1,35,11,05,03
f1d185ef50773fa8e4381dd07c2840c486c8493844121aacb9d88297eee55100,2,30,36,05,-
b24d6dc38024031c54f8a4b933f226dfe393c72585d014e0b1813fad8771db9f,1,40,48,09,-
ee16069e720ec166288531407b08c02c942c8dcfacb78e3bab1c1478aed76f02,1,55,27,03,04
d82f32ef46fb6508e023e5229de856856dbcd9b6c356a7c45dbd7ff551bcf0bd,2,45,28,09,-
0b08ce38395ebc086405176b501f26e649a3978837bb7afc3291f5d2064206ac,1,35,11,09,-
01503624c55a4297693cf3ed8a8337ca3c4f71b676ecf86b9d59cedd95ab16ca,1,20,26,09,02
7ed7a2f71b6add7e9c9c43dce2f9110de19808ada8a3a8170baaf01536bd731a,2,40,48,05,-
66f2a6a96b3cd5f45804dcc045c4dca6cff255bf1e1eae81f65c07d1500a9b84,1,55,26,09,-
bf592e12252c420d53ab5ee1c856f7fb5e06a5fc6e7330325e7b8087f3b9417a,1,25,41,09,-
566201a98ad8e3716d4cf093ee622d23a761987ebac5a7fe4ad3ec0a2c0b1de4,1,45,42,05,-
df460ac84bc48c8674c5ce8f95e2beef1691dad0a20d44685f1cfb191c4e4c53,1,45,41,03,04
e639b2c6d13e3eea21a954514cf873ab223cf350bdb6d1b8e752c7d4d47dcb92,2,65,26,09,-
768e4827549c394fa31852807e45f9923bc47f4a812f02daae5ac78f95d2e774,2,40,44,09,03
4ce3f5101aae31c68e2297b5a21aa267c0b168d6e04534e02ab179c87c018ce9,1,25,45,05,02
15779988a1a93bb333a32145482819294ad12cecbebb3f1f52f5b3ebd0169528,1,35,11,09,-
95f27a6576fae774dfe479a404dc5ed092d7149aaae918dbc3a8abb67949bda5,2,30,41,_ ,-
8f7a658fed8fa652dfe75972cec8cff058b9a4f1a21b7c9ec1acc0c5b51865a3,2,50,41,_ ,-
d7b96521c937289e68ff14bd1ba63e01a3e0c11fa9ae4d2e4256b0bcd607bf19,1,45,48,09,02
6964332a0abb72b7b685d6e008d9680d3328228b9bf2a17bfa7c63b6d79f458a,1,30,43,09,02
4435f5ad909c2045b5bc5570c2eed8f21f108ef1ffcab9e56da58652a72f2665,2,45,28,09,-
b7514cd74ab17c85bb7e2fae451e03d18d9d080142ff5e28c417e892943e0b96,1,35,11,09,-
ad1f049eeffc3ad68d8b14ecb0cace08274340f117be3ac3c6be7ea4500b5c54,1,00,27,05,02
3426f91d1b15bd9c94a3e0d4f6d5e40b94ec339dce36358ef8e405d4e5329ef2,2,25,41,09,-
f58b3241ed7c0176133f2c450962fee016b5a8d9e4a6872204b60d5d2619ee5a,2,25,27,09,-
ceb498ae80b6e027417b1e2dc6c73109ff46d2e6cc559de2a79f750ff2b0b23f,2,45,45,_ ,-
4b205ac527d0d85bf5320cd02ea4d3e2186a1085dfbb98314257dad9255150da,2,30,11,09,-
2851809ac75ad962384ee3e7a49675a45ff3794cbc49882f95bf4ada618ed633,2,35,30,09,03
694735f5c8ce4cd8df75e2c8b7c21087a562f84d1a8843160458d5c6f406a8c9,2,35,26,09,-
298a90162270826924718a8571d8d5cce4361f29e2252eae90149763cdd4783f,2,50,41,04,-
90f4a0d70976d6876647a8957d98dd91a2a42c560684d4a6c459fa0714008586,2,40,48,05,03
d59404959802ec41312dd6c574b3f868dcf1071e7e327da7545a8b71773fa175,1,25,46,09,04
cd42736a702549cf36fe61c8aced70c79af3d8d8704db33f1a17d0b06e28c38f,1,45,27,04,-
31177d46b4b3337b659f002119e07d91b3e39661d0bbe0c38b408999b9280067,2,25,41,09,03
e398be5522ae4fa04683af062c43a9cb2a37ce366830ff5dd49168115c93dc1a,1,45,47,05,04
abc1e5087789f49a15edd3605756f9924a60bedf7b0712cc499ba4f1df3fd54f,2,30,42,05,04
2b5c46ebaf3c59d571c05c99b9531dfc658f8b0dadaabe059d46938aee4fa326,1,30,11,04,00
a1925f2b6f6c5af10838253bb5fdb67737cbab36df016ead67dffe46acd41243,1,40,11,04,-
12aeb14b3c01be8036486b2ef25521a0675422a6a735045b24acf10c6f467f27,1,20,27,09,03
c87fae6c18a10fd003b186bd9dc942aee245d7c325d8fd712c2239ffc9411cfc,1,20,27,09,01
0e17682c80ca2ecb231aadc0adb0d5d634fd5d1a45636bf71170068f48e13f81,2,30,41,09,03
b366f676ad50fecc88d2e618b716e8b45b985cb36aec4058e33c9f8877c64de5,2,50,26,03,-
bd376cf61ea37af4c378c7c91522ce3a806be241b555ee44af36eb5e82719c28,1,50,48,09,04
15ad31e7e40408801d1352587c712aec41b8739a5315f6c27d8fef59938f43f9,1,45,36,09,-
1d1d940aed6fca83d55023e17f5d91123fabcbacd0b6524f356b2bd51e29057e,1,40,48,05,02
766b662fb0fedf9b9c56983711579ec2c7f75c5e3b40117304d08466cff452ba,1,25,46,09,02
b610ea2d654d4a2008049fef9eace812e44b6fb98cfb8883179af39f8ce7d6a3,1,20,41,09,03
126a4b21f9a63446c72522fa697e9ad74f87d3a7b942dd6393d884da46d5645b,1,30,43,09,-
ec4c05c6ec1f35e3e27353502e750372bd2a665727871992b7645b3f373ae880,2,35,31,09,-
1c95e4074e8aaadf5b21f0479affc38e09d4fa0a5c0fd96b808cd4dc16f469db,1,25,41,09,03
941ed1dac926c1374e77ce70b63632a32c9da6b3b2f20903160b8469b6c79bb3,2,30,11,09,-
aa89c427258e8f313f7d6f3a8cab426b93b19d00914fea3cacd27fa87f7cc217,2,50,11,_ ,-
d744de3ac9c0b509ffbe1eec28632dd34e54587ae809500534f6e8307f86434a,2,40,41,09,-
816455001f2af67cf3384857e9c03435baaa968c736914babde9b271a443d936,2,25,48,_ ,03
8aad11871abdda858271f09560a90a2cf7f48b6e0f6fab4b433fa633a5fd05f0,2,55,31,04,02
9effca321a8334ecfab6784054060d93f99e3b32eaba67ea30f7f9575d8f89c7,2,55,11,04,04
7e606563cd95a110df3574f80ee789ce7503cbc018a14a1315a8fe5c3c3dec8f,1,25,42,09,-
7583c533ac6e120d9e3f425e3ede46447e3cb05691c436c5f633919fb85d780c,2,40,48,05,-
c1f6e0ec7693866fb22ee99b5fcdc13aa9a74a91601d1eac0c9334a6e5764a68,2,30,41,09,-
a0f2352c2620f49f562aba808dac835558b7749d023911492d6273dacce3d36a,2,50,47,09,-
2477f9cb9e48a590ce90a0bdb65caacb5643bb8aa14ae3703e0266e33eb932fd,2,50,11,02,04
c87c0e4a954ac8f012cc8549d2f396b40dd25e35bea59c2d12f565f13ac75be2,1,60,46,05,-
36f9682e5168a55419e4d653f47bc87aab5a231abe9a38211ae5a67e2c5ec132,1,25,27,05,-
a81dabf6d8bba78980aa631a2e54d66d1ce543ce4adcc5cad921e8540fc2024c,2,25,26,09,-
8b21410f09dc26315771c72aeda2cf513dadc2caefd210d4ad94d24491422e95,1,25,11,09,04
0efa15d9115cbbd0359103e5457c4816c5ff302595c8de5940c0e44e9d859cf5,2,40,46,05,-
4edb4d5648d5b013412aa15f6f1a69745c853d9cf396a3857c801d9d3210e809,2,40,11,04,02
fe078547091536d163834ccc6c9c56e642c87f2cbcf7755831bab222fb2ba8a9,2,55,27,09,-
32456a71ef4db5c46f7076abfce571bf80dc138676997cffd1daf769fe6643c9,2,20,48,09,01
b353724c773aaeb8be223a47a96097e30831adbb8a704ba4954772c164ec4ebb,2,40,11,03,03
b688b3781c0f4cd5b268b9bc3fb664c7a1c95edb4956c042e5bb6c6c5ab7a49e,2,35,46,09,03
2b19b068586249975bd14b5097c599784d1b4d7ccd9694819e9b03c400e9e9e5,1,45,43,05,04
4079c0ff21f77f063564cc1f7aa6fb02a43deecf31bc93a33594542c9e656720,2,45,11,09,02
e6eddbef7cd8d34c2d2545cca3e516bbf4bdfd1ca11d60f3496feee45b592fde,1,45,26,05,02
